name,category_en,category_de,start,end,authority,sourceurl
Yuri Arkharov Urij Viktorovic Arharov Urij Viktorovic Arharov Yuri Viktorovich Arkharov Yuri Viktorovich Arkharov Arkharov Yury Viktorovich Arkharov Yuri Viktorovich Yuriy Viktorovich Arkharov Jurij Viktorovitj Archarov,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Sergey Perminov Sergej Nikolaevic Perminov Sergej Nikolaevic Perminov Perminov Sergey Nikolaevich Sergey Nikolaevich Perminov Sergej Nikolajevitj Perminov Sergey Nikolayevich Perminov Sergey Nikolayevich Perminov Perminov Sergey Nikolayevich,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Raduga Design Bureau State Machine Building Design Bureau Raduga Tactical Missile Company Raduga Design Bureau State Machine Building Design Bureau Raduga Jsc Tactical Missile Corporation Raduga Design Bureau State Machine Building Design Bureau Raduga Bereznya Raduga State Machine Building Design Bureau Joint Stock Company Raduga State Machine Building Design Bureau Joint Stock Company Akcionerne Tovaristvo Derzavne Masinobudivne Konstruktorske Buro Raduga Imeni A A Bereznaka Akcionernoe Obsestvo Gosudarstvennoe Masinostroitelnoe Konstruktorskoe Buro Raduga Imeni A A Bereznaka,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Yelena Perminova Perminova Elena Alekseevna Elena Alekseevna Perminova Elena Alekseevna Perminova Elena Alekseevna Perminova Yelena Alekseevna Perminova Yelena Alekseyevna Perminova Perminova Yelena Alekseyevna Jelena Aleksejevna Perminova Yelena Alekseyevna Perminova,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Adimir Ou Adimir Ou,Other,Sonstige,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Oleg Aleksandrovic Alekseev Oleg Alexandrovich Alekseev Alekseev Oleg Alexandrovich Oleg Aleksandrovic Alekseev Oleg Aleksandrovich Alekseev Oleg Aleksandrovich Alekseev Alekseev Oleg Aleksandrovich Oleg Aleksandrovich Alekseyev Oleg Aleksandrovitj Aleksejev,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Vladislav Vladimirovich Fedorenko Fedorenko Vladislav Vladimirovich,Person,Person,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Ural Scientific Research Institute For Composite Materials Akcionerne Tovaristvo Uralskij Naukovo Doslidnij Institut Kompozicijnih Materialiv Akcionernoe Obsestvo Uralskij Naucno Issledovatelskij Institut Kompozicionnyh Materialov,Other,Sonstige,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Olga Zabralova Olga Sergeevna Zabralova Olga Sergeyevn Zabralova Olga Sergeevna Zabralova Zabralova Olga Sergeevna Olga Sergeyevna Zabralova Olga Sergeyevna Zabralova Olga Zergeyevna Zabralova Olga Sergeevna Zabralova Olga Sergejevna Zabralova Zabralova Olga Sergeyevna Olga Sergeevna Zabralova,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Strela Production Association Strela Jsc Production Association Strela Ao Proizvodstvennoe Obedinenie Strela Tactical Missiles Corporation Pa Strela Jsc Joint Stock Company Production Association Strela Joint Stock Company Production Association Strela Akcionerne Tovaristvo Virobnice Ob Ednanna Strela Tactical Missile Company Joint Stock Company Pa Strela Akcionernoe Obsestvo Proizvodstvennoe Obedinenie Strela Tactical Missile Corporation Joint Stock Company Pa Strela Otkrytoe Akcionernoe Obsestvo Proizvodstvennoe Obedinenie Strela,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Nerpa Shipyard Sudoremontnyj Zavod Nerpa Filial Akcionernogo Obsestva Centr Sudoremonta Zvezdocka Sudoremontnij Zavod Nerpa Filia Akcionernogo Tovaristva Centr Sudoremonta Zvozdocka,Other,Sonstige,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Vtk Ltd Tovaristvo Z Obmezenou Vidpovidalnistu Vtk Obsestvo S Ogranicennoj Otvetstvennostu Vtk,Other,Sonstige,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Andrey Chernyshev Cernysev Andrej Vladimirovic Andrej Vladimirovic Cernysev Andrej Vladimirovic Cernysev Cernisov Andrij Volodimirovic Chernyshev Andrey Vladimirovich Andrej Vladimirovitj Tjernysjov Andrey Vladimirovich Chernyshev Andrey Vladimirovich Chernyshev Chernyshev Andrey Vladimirovich Andrey Vladimirovich Chernyshyov,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Konstantin Kosachev Kosachev Konstantin Kosacov Kostantin Josipovic Konstantin Iosifovic Kosacev Kosacev Konstantin Iosifovic Konstantin Iosifovic Kosacev Konstantin Iosifovich Kosachev Konstantin Iosifovitj Kosatjev Kosachev Konstantin Iosifovich Kosachev Konstantin Iosifovich Konstantin Iosifovich Kosachev,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Kronshtadt Ao Kronshtadt Joint Stock Company Kronshtadt Akcionernoe Obsestvo Kronstadt Joint Stock Company Kronshtadt Akcionernoe Obsestvo Kronstadt Akcionerne Tovaristvo Kronstadt Zakrytoe Akcionernoe Obsestvo Tranzas Kronstadt Tehnologii Gruppa Kompanij Ao Jsc Kronshtadt Tekhnologii Group Of Companies Jsc Kronshtadt Tekhnologii Group Of Companies,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Vasily Ikonnikov Ikonnikov Vasilij Nikolaevic Vasilij Nikolaevic Ikonnikov Ikonnikov Vasil Mikolajovic Vasilij Nikolaevic Ikonnikov Ikonnikov Vasily Nikolaevich Ikonnikov Vasily Nikolayevich Vasiliy Nikolaevich Ikonnikov Vasily Nikolayevich Ikonnikov Vasily Nikolayevich Ikonnikov Vasilij Nikolajevitj Ikonnikov,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Alexander Yaroshuk Aleksandr Georgievic Arosuk Aleksandr Georgievic Arosuk Arosuk Aleksandr Georgievic Arosuk Oleksandr Georgijovic Yaroshuk Alexander Georgievich Aleksandr Georgievich Yaroshuk Yaroshuk Alexander Georgievich Alexander Georgievich Yaroshuk Alexander Georgievich Yaroshuk Aleksandr Georgijevitj Jarosjuk,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Ecotherm Cryo Limited,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Andrey Guriev Andrej Andreevic Gurev Andrej Andreevic Gurev Guryev Andrey Andreevich Andrej Andrejevic Gurjev Andrey Andreevich Guryev Andrey Andreevich Guryev Andrej Andrejevitj Gurjev,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Andrey Klimov Andrej Arkadevic Klimov Andrej Arkadevic Klimov Klimov Andrej Arkadevic Klimov Andrey Akardyevich Andrei Akardyevich Klimov Klimov Andrij Arkadijovic Andrey Akardyevich Klimov Andrey Akardyevich Klimov Andrey Arkadyevich Klimov Klimov Andrey Arkadievich Andrej Arkardjevitj Klimov Andrey Arkad Yevich Klimov,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Dmitry Konov Dmitry Konov Dmitri Vladimirovic Konov Konov Dmitry Vladimirovich Konov Dmitry Vladimirovich Dmitry Vladimirovich Konov Dmitry Vladimirovich Konov Dmitrij Vladimirovic Konov Dmitrij Vladimirovitj Konov Dmitrij Vladimirovic Konov,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Alexandr Vinokurov Alexander Vinokurov Aleksandr Semenovic Vinokurov Aleksandr Semenovic Vinokurov Alexander Semenovich Vinokurov Aleksandr Semenovich Vinokurov Aleksander Semenovic Vinokurov Vinokurov Alexander Semenovich Alexander Semenovich Vinokurov Aleksandr Semjonovitj Vinokurov Alexander Semenovich Vinokourov,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Yuliya Lazutkina Ulia Viktorovna Lazutkina Ulia Viktorovna Lazutkina Yulia Vikotrovna Lazutkina Yulia Viktorovna Lazutkina Lazutkina Yulia Viktorovna Lazutkina Yulia Viktorovna Yulia Viktorovna Lazutkina Yuliya Viktorovna Lazutkina Yuliya Viktorovna Lazutkina Julija Viktorovna Lazutkina,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Mikhail Belousov Mihail Vladimirovic Belousov Mihail Vladimirovic Belousov Mikhail Vladimirovich Belousov Belousov Mikhail Vladimirovich Belousov Mikhail Vladimirovich Michail Vladimirovitj Belousov Mikhail Vladimirovich Belousov,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Engineering Center Ltd Engineering Center Ltd Tovaristvo Z Obmezenou Vidpovidalnistu Inziniringovij Centr Obsestvo S Ogranicennoj Otvetstvennostu Inziniringovyj Centr,Other,Sonstige,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Sergey Mikhailov Sergej Petrovic Mihajlov Sergej Petrovic Mihajlov Mikhailov Sergei Patrovich Sergei Patrovich Mikhailov Sergej Petrovitj Michajlov Sergei Petrovich Mikhailov Sergey Petrovich Mikhaylov Mikhailov Sergey Petrovich Sergei Patrovich Mikhailov Sergey Patrovich Mikhailov,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Anastasia Gennadevna Zukova Anastasia Gennadyevna Zhukova Alexandra Gennadyevna Zhukova Zhukova Anastasia Gennadyevna Anastasia Gennadyevna Zhukova Zhukova Anastasia Gennadievna Zukova Anastasia Gennadevna Anastasija Gennadjevna Zjukova,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Victor Novozhilov Viktor Feodosevic Novozilov Viktor Feodosevic Novozilov Novozhilov Victor Feodosevich Viktor Feodosyevich Novozhilov Viktor Feodosievitj Novozjilov Viktor Feodosyevich Novozhilov Novozhilov Viktor Feodosyevich Viktor Feodos Yevich Novozhilov,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Mukharbiy Ulbashev Muharbij Magomedovic Ulbasev Muharbij Magomedovic Ulbasev Mukharby Magomedovich Ulbashev Mukharby Magomedovich Ulbashev Ulbashev Muharbiy Magomedovich Ulbashev Mukharby Magomedovich Mucharbij Magomedovitj Ulbasjev Mukharbiy Magomedovich Ulbashev,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Dmitry Perminov Dmitrij Sergeevic Perminov Perminov Dmitro Sergijovic Perminov Dmitrij Sergeevic Perminov Dmitry Sergeevich Dmitrij Sergeevic Perminov Dmitriy Sergeevich Perminov Dmitry Sergeyevich Perminov Dmitry Sergeyevich Perminov Perminov Dmitry Sergeyevich Dmitrij Sergejevitj Perminov,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
State Scientific Center Ao Gnts Rf Fei A I Leypunskiy Physico Energy Institute State Scientific Center Ao Gnts Rf Fei A I Leypunskiy Physico Energy Institute Akcionerne Tovaristvo Derzavnij Naukovij Centr Rosijskoi Federacii Fiziko Energeticnij Institut Imeni A I Lejpunskogo Akcionernoe Obsestvo Gosudarstvennyj Naucnyj Centr Rossijskoj Federacii Fiziko Energeticeskij Institut Imeni A I Lejpunskogo,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Zao Elmiks Vs Zakrite Akcionerne Tovaristvo Elmiks Vs Zakrytoe Akcionernoe Obsestvo Elmiks Vs,Other,Sonstige,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Aleksandr Vainberg Aleksandr Vladelenovic Vajnberg Vajnberg Aleksandr Vladelenovic Vajnberg Oleksandr Vladelenovic Aleksandr Vladelenovic Vajnberg Alexander Vladelenovich Vainberg Aleksandr Vladelenovich Vaynberg Aleksandr Vladelenovich Vaynberg Aleksandr Vladelenovitj Vajnberg Vainberg Alexander Vladelenovich Alexander Vladelenovich Vainberg Weinberg Alexander Vladelenovych Alexander Alexandrovich Vainberg,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Planar Llc Ooo Planar Kompania Planar The Planar Company Tovaristvo Z Obmezenou Vidpovidalnistu Planar Obsestvo S Ogranicennoj Otvetstvennostu Planar,Other,Sonstige,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
State Scientific Research Institute Of Machine Building Bakhirev Gosniimash Akcionerne Tovaristvo Derzavnij Naukovo Doslidnij Institut Masinobuduvanna Imeni V V Bahireva Akcionernoe Obsestvo Gosudarstvennyj Naucno Issledovatelskij Institut Masinostroenia Imeni V V Bahireva,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Alexander Varfolomeev Aleksandr Georgievic Varfolomeev Varfolomeev Aleksandr Georgievic Aleksandr Georgievic Varfolomeev Varfolomeev Oleksandr Georgijovic Varfolomeev Alexander Georgyevich Aleksandr Georgievich Varfolomeev Alexander Georgyevich Varfolomeev Varfolomeev Alexander Georgievich Alexander Georgyevich Varfolomeev Aleksandr Georgyevich Varfolomeyev Alexander Georgiyevich Varfolomeev Aleksandr Georgijevitj Varfolomejev,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Aleksandr Pronyushkin Aleksandr Urevic Pronuskin Aleksandr Urevic Pronuskin Pronyushkin Alexander Yuryevich Alexander Yuryevich Pronyushkin Aleksandr Jurjevitj Pronjusjkin Aleksandr Yuryevich Pronyushkin Pronyushkin Alexander Yurievich Alexander Yuryevich Pronyushkin Aleksandr Yur Yevich Pronyushkin,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Olga Khokhlova Olga Nikolaevna Hohlova Olga Nikolaevna Hohlova Khokhlova Olga Nikolaevna Olga Nikolaevna Khokhlova Olga Nikolaevna Khokhlova Olga Nikolayevna Khokhlova Khokhlova Olga Nikolayevna Olga Nikolayevna Khokhlova Olga Nikolajevna Chochlova,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Ayrat Gibatdinov Ajrat Minerasihovic Gibatdinov Airat Minerasokhovich Gibatdinov Airat Minerasikhovich Gibatdinov Gibatdinov Airat Minerasikhovich Ayrat Minerasikhovich Gibatdinov Airat Minerasikhovich Gibatdinov Gibatdinov Airat Minerasikhovich Ajrat Minerasichovitj Gibatdinov,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Svetlana Goryacheva Goraceva Svitlana Petrivna Svetlana Petrovna Goraceva Goraceva Svetlana Petrovna Svetlana Petrovna Goraceva Svetlana Petrovna Gorjatjeva Goryacheva Svetlana Petrovna Goryacheva Svetlana Petrovna Svetlana Petrovna Goryacheva Svetlana Petrovna Goryacheva,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Irina Petina Petina Irina Alexandrovna Irina Alexandrovna Petina Petina Irina Alexandrovna Irina Alexandrovna Petina Irina Aleksandrovna Petina Irina Aleksandrovna Petina,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Alexei Pushkov Aleksey Pushkov Aleksei Pushkov Aleksei Aleksey Pushkov Puskov Oleksij Kostantinovic Puskov Aleksej Konstantinovic Aleksej Konstantinovic Puskov Aleksej Konstantinovic Puskov Aleksej Konstantinovic Puskov Pushkov Alexey Konstantinovich Alexei Konstantinovich Pushkov Alexei Konstantinovich Pushkov Aleksey Konstantinovich Pushkov Aleksei Konstantinovich Pushkov Aleksej Konstantinovitj Pusjkov Aleksey Konstantinovich Pushkov Pushkov Aleksei Konstantinovich Pushkov Aleksey Aleksei Konstantinovich,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Anna Otke Otke Anna Ivanivna Anna Ivanovna Otke Otke Anna Ivanovna Otke Anna Ivanovna Anna Ivanovna Otke Otke Anna Ivanovna Anna Ivanovna Otke Anna Ivanovna Otke,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Novorossiysk Shipyard Jsc Akcionernoe Obsestvo Novorossijskij Sudoremontnyj Zavod Akcionerne Tovaristvo Novorosijskij Sudnoremontnij Zavod Otkrytoe Akcionernoe Obsestvo Novorossijskij Sudoremontnyj Zavod,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Mpi Volna Mpi Volna Llc Mpi Volna Llc Tovaristvo Z Obmezenou Vidpovidalnistu Maspriborintorg Volna Obsestvo S Ogranicennoj Otvetstvennostu Maspriborintorg Volna,Other,Sonstige,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Radioavtomatika Ooo Radioavtomatika Radioavtomatika Llc Radioavtomatika Llc Tovaristvo Z Obmezenou Vidpovidalnistu Radioavtomatika Obsestvo S Ogranicennoj Otvetstvennostu Radioavtomatika,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Alexey Mayorov Alexei Petrovich Mayorov Mayorov Alexei Petrovich Majorov Oleksij Petrovic Alexei Petrovich Mayorov Aleksej Petrovic Majorov Mayorov Alexey Petrovich Majorov Aleksej Petrovic Aleksej Petrovic Majorov Aleksej Petrovitj Majorov Aleksey Petrovich Mayorov Aleksey Petrovich Mayorov,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Ayrat Gibatdinov Ajrat Minerasihovic Gibatdinov Airat Minerasokhovich Gibatdinov Airat Minerasikhovich Gibatdinov Gibatdinov Airat Minerasikhovich Ayrat Minerasikhovich Gibatdinov Airat Minerasikhovich Gibatdinov Gibatdinov Airat Minerasikhovich Ajrat Minerasichovitj Gibatdinov,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Yevgeny Savchenko Evgenij Stepanovic Savcenko Evgenij Stepanovic Savcenko Evgeny Stepanovich Savchenko Evgeny Stepanovich Savchenko Savchenko Evgeny Stepanovich Savchenko Evgeny Stepanovich Evgeniy Stepanovich Savchenko Yevgeny Stepanovich Savchenko Jevgenij Stepanovitj Savtjenko,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Aleksandr Bashkin Aleksandr Davydovic Baskin Aleksandr Davydovic Baskin Baskin Aleksandr Davydovic Baskin Oleksandr Davidovic Aleksandr Davidovich Bashkin Bashkin Alexander Davydovich Bashkin Alexander Davidovich Alexander Davidovich Bashkin Alexander Davidovich Bashkin Aleksandr Davydovich Bashkin Aleksandr Davydovitj Basjkin Alexander Davydovich Bashkin,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Pavel Vladimirovic Tarakanov Pavel Vladimirovic Tarakanov Tarakanov Pavel Vladimirovich Pavel Vladimirovich Tarakanov Pavel Vladimirovich Tarakanov Tarakanov Pavel Vladimirovich Pavel Vladimirovitj Tarakanov Pavel Vladimirovitsj Tarakanov,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Baikal Electronics Baikal Electronics Jsc Akcionernoe Obsestvo Bajkal Elektroniks Akcionerne Tovaristvo Bajkal Elektroniks,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Rimma Galushina Rimma Fedorovna Galusina Rimma Fedorovna Galusina Galushina Rimma Fedorovna Rimma Fedorovna Galushina Rimma Fedorovna Galushina Rimma Fjodorovna Galusjina Galushina Rimma Fyodorovna Rimma Fyodorovna Galushina Rimma Fyodorovna Galushina,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
